L_ID,year,month,Source_main,Source_Sub
ABC0013894,2021,8,NULL,NULL
ABC0013894,2021,9,NULL,NULL
ABC0013894,2021,10,NULL,NULL
ABC0013894,2021,11,NULL,NULL
ABC0013894,2021,12,NULL,NULL
ABC0013894,2022,1,NULL,NULL
ABC0013894,2022,2,NULL,NULL
ABC0013894,2022,3,NULL,NULL
ABC0013894,2022,4,NULL,NULL
ABC0013894,2022,5,NULL,NULL
ABC0013894,2022,6,NULL,NULL
ABC0013894,2022,7,NULL,NULL
ABC0013895,2021,2,NULL,958000.26
ABC0013895,2021,3,1994980.5,2094142.035
ABC0013895,2021,4,1992450,2091775.62
ABC0013895,2021,5,2279263.5,2398083.855
ABC0013895,2021,6,1653898.5,1736365.155
ABC0013895,2021,7,2198320.5,2306519.73
ABC0013895,2021,8,1716670.5,1797962.625
ABC0013895,2021,9,1706410.5,1788270.24
ABC0013895,2021,10,NULL,2511347.625
ABC0013895,2021,11,2715612,2846901.63
ABC0013895,2021,12,NULL,4001492.25
ABC0013895,2022,1,NULL,2219186.28
ABC0013895,2022,2,NULL,1801559.235
ABC0013895,2022,3,NULL,2638977.375
ABC0013895,2022,4,NULL,2621772.39
ABC0013895,2022,5,NULL,2883139.35
ABC0013895,2022,6,NULL,2255384.49
ABC0013895,2022,7,NULL,2099329.365
ABC0013900,2021,4,NULL,0
ABC0013900,2021,5,69151.71,29507.625
ABC0013900,2021,6,66280.56,65892.315
ABC0013900,2021,7,65868.6,65868.6
ABC0013900,2021,8,54378.675,54378.675
ABC0013900,2021,9,59797.455,59460.555
ABC0013900,2021,10,94833,94542
ABC0013900,2021,11,109531.5,110723.25
ABC0013900,2021,12,150943.56,151738.725
ABC0013900,2022,1,159418.035,167374.08
ABC0013900,2022,2,135044.1,135022.05
ABC0013900,2022,3,119902.035,125484.765
ABC0013900,2022,4,99911.925,104811.525
ABC0013900,2022,5,114192.735,119874.315
ABC0013900,2022,6,NULL,113146.08
ABC0013900,2022,7,NULL,75069.78
ABC0013901,2021,5,NULL,NULL
ABC0013901,2021,6,NULL,NULL
ABC0013901,2021,7,NULL,NULL
ABC0013901,2021,8,NULL,NULL
ABC0013901,2021,9,NULL,NULL
ABC0013901,2021,10,NULL,NULL
ABC0013901,2021,11,NULL,NULL
ABC0013901,2021,12,NULL,NULL
ABC0013901,2022,1,NULL,NULL
ABC0013901,2022,2,NULL,NULL
ABC0013901,2022,3,NULL,NULL
ABC0013901,2022,4,NULL,NULL
ABC0013901,2022,5,NULL,NULL
ABC0013901,2022,6,NULL,NULL
ABC0013901,2022,7,NULL,NULL
ABC0013906,2021,1,851007.345,904097.64
ABC0013906,2021,2,833376.465,888356.265
ABC0013906,2021,3,1220455.005,1324010.025
ABC0013906,2021,4,1194592.5,1306695.615
ABC0013906,2021,5,945441,1042154.595
ABC0013906,2021,6,611907,676490.625
ABC0013906,2021,7,355590,393924.015
ABC0013906,2021,8,346378.5,382889.7
ABC0013906,2021,9,726453.225,793316.565
ABC0013906,2021,10,1345758.09,1480650.78
ABC0013906,2021,11,1171308.825,1293871.245
ABC0013906,2021,12,1321388.19,1447924.275
ABC0013906,2022,1,889010.415,987219.135
ABC0013906,2022,2,939122.985,1028063.49
ABC0013906,2022,3,NULL,1013929.995
ABC0013906,2022,4,479971.185,537567.735
ABC0013906,2022,5,NULL,494330.82
ABC0013906,2022,6,NULL,0
ABC0013906,2022,7,NULL,0
ABC0013907,2021,1,NULL,470299.17
ABC0013907,2021,2,625773.45,666848.925
ABC0013907,2021,3,756945.93,834787.545
ABC0013907,2021,4,675153,755771.625
ABC0013907,2021,5,480474,538547.16
ABC0013907,2021,6,227287.5,253746.285
ABC0013907,2021,7,121203,135747.54
ABC0013907,2021,8,268872,301139.595
ABC0013907,2021,9,810048.33,907254.825
ABC0013907,2021,10,1543941.09,1722303.72
ABC0013907,2021,11,1511949.165,1689179.64
ABC0013907,2021,12,1867884.375,2072467.755
ABC0013907,2022,1,1449229.125,1617755.775
ABC0013907,2022,2,1361576.745,1521826.995
ABC0013907,2022,3,NULL,1550948.265
ABC0013907,2022,4,533265.39,833242.485
ABC0013907,2022,5,1058306.37,1197445.32
ABC0013907,2022,6,NULL,689830.32
ABC0013907,2022,7,NULL,454177.77
ABC0013930,2021,1,NULL,NULL
ABC0013930,2021,2,NULL,NULL
ABC0013930,2021,3,NULL,NULL
ABC0013930,2021,4,NULL,NULL
ABC0013930,2021,5,NULL,NULL
ABC0013930,2021,6,NULL,NULL
ABC0013930,2021,7,NULL,NULL
ABC0013930,2021,8,NULL,NULL
ABC0013930,2021,9,NULL,NULL
ABC0013930,2021,10,NULL,NULL
ABC0013930,2021,11,NULL,NULL
ABC0013930,2021,12,NULL,NULL
ABC0013930,2022,1,NULL,NULL
ABC0013930,2022,2,NULL,NULL
ABC0013930,2022,3,NULL,NULL
ABC0013930,2022,4,NULL,NULL
ABC0013930,2022,5,NULL,NULL
ABC0013930,2022,6,NULL,NULL
ABC0013930,2022,7,NULL,NULL
ABC0013935,2021,4,NULL,28966.485
ABC0013935,2021,5,112525.14,112525.14
ABC0013935,2021,6,107447.58,107425.935
ABC0013935,2021,7,96296.865,101111.715
ABC0013935,2021,8,92586.18,97215.495
ABC0013935,2021,9,126066.6,132369.93
ABC0013935,2021,10,126222.75,132533.895
ABC0013935,2021,11,127234.095,134245.305
ABC0013935,2021,12,137491.545,144366.12
ABC0013935,2022,1,134583.09,141312.24
ABC0013935,2022,2,114656.94,141660.66
ABC0013935,2022,3,138071.88,163028.94
ABC0013935,2022,4,129025.23,151594.815
ABC0013935,2022,5,116402.145,154402.38
ABC0013935,2022,6,118969.56,144077.295
ABC0013935,2022,7,NULL,71805.93
ABC0013948,2022,1,1706789.49,896056.05
ABC0013948,2022,2,1868522.28,980950.8
ABC0013948,2022,3,925900.56,972185.7
ABC0013948,2022,4,705387.255,740644.035
ABC0013948,2022,5,882540.135,926652
ABC0013948,2022,6,NULL,780326.145
ABC0013948,2022,7,NULL,345688.65
ABC0013952,2021,8,NULL,71117.25
ABC0013952,2021,9,NULL,220423.125
ABC0013952,2021,10,NULL,366814.95
ABC0013952,2021,11,431203.935,431203.875
ABC0013952,2021,12,NULL,472363.83
ABC0013952,2022,1,335692.86,364347.075
ABC0013952,2022,2,439254.285,464697.66
ABC0013952,2022,3,456436.425,477600.42
ABC0013952,2022,4,363697.95,418471.065
ABC0013952,2022,5,511771.05,572292.945
ABC0013952,2022,6,420974.28,487570.2
ABC0013952,2022,7,NULL,253759.485
ABC0013961,2021,5,NULL,0
ABC0013961,2021,6,486960,6635.625
ABC0013961,2021,7,358905,401963.175
ABC0013961,2021,8,313294.5,350236.53
ABC0013961,2021,9,591136.5,660125.325
ABC0013961,2021,10,967584,1083575.175
ABC0013961,2021,11,1205991,1350544.125
ABC0013961,2021,12,1382826,1548576.6
ABC0013961,2022,1,1030608,1153771.875
ABC0013961,2022,2,1344061.5,1501420.725
ABC0013961,2022,3,2785872,1559932.305
ABC0013961,2022,4,1135873.185,1272081.72
ABC0013961,2022,5,1192880.4,1192880.4
ABC0013961,2022,6,760298.7,851534.55
ABC0013961,2022,7,NULL,452155.425
ABC0013965,2021,3,NULL,NULL
ABC0013965,2021,4,NULL,NULL
ABC0013965,2021,5,NULL,NULL
ABC0013965,2021,6,NULL,NULL
ABC0013965,2021,7,NULL,NULL
ABC0013965,2021,8,NULL,NULL
ABC0013965,2021,9,NULL,NULL
ABC0013965,2021,10,NULL,NULL
ABC0013965,2021,11,NULL,NULL
ABC0013965,2021,12,NULL,NULL
ABC0013965,2022,1,NULL,NULL
ABC0013965,2022,2,NULL,NULL
ABC0013965,2022,3,NULL,NULL
ABC0013965,2022,4,NULL,NULL
ABC0013965,2022,5,NULL,NULL
ABC0013965,2022,6,NULL,NULL
ABC0013965,2022,7,NULL,NULL
ABC0013966,2021,3,NULL,NULL
ABC0013966,2021,4,NULL,NULL
ABC0013966,2021,5,NULL,NULL
ABC0013966,2021,6,NULL,NULL
ABC0013966,2021,7,NULL,NULL
ABC0013966,2021,8,NULL,NULL
ABC0013966,2021,9,NULL,NULL
ABC0013966,2021,10,NULL,NULL
ABC0013966,2021,11,NULL,NULL
ABC0013966,2021,12,NULL,NULL
ABC0013966,2022,1,NULL,NULL
ABC0013966,2022,2,NULL,NULL
ABC0013966,2022,3,NULL,NULL
ABC0013966,2022,4,NULL,NULL
ABC0013966,2022,5,NULL,NULL
ABC0013966,2022,6,NULL,NULL
ABC0013966,2022,7,NULL,NULL
ABC0013967,2021,1,NULL,NULL
ABC0013967,2021,2,NULL,NULL
ABC0013967,2021,3,NULL,NULL
ABC0013967,2021,4,NULL,NULL
ABC0013967,2021,5,NULL,NULL
ABC0013967,2021,6,NULL,NULL
ABC0013967,2021,7,NULL,NULL
ABC0013967,2021,8,NULL,NULL
ABC0013967,2021,9,NULL,NULL
ABC0013967,2021,10,NULL,NULL
ABC0013967,2021,11,NULL,NULL
ABC0013967,2021,12,NULL,NULL
ABC0013967,2022,1,NULL,NULL
ABC0013967,2022,2,NULL,NULL
ABC0013967,2022,3,NULL,NULL
ABC0013967,2022,4,NULL,NULL
ABC0013967,2022,5,NULL,NULL
ABC0013967,2022,6,NULL,NULL
ABC0013967,2022,7,NULL,NULL
ABC0013999,2021,5,NULL,34777.5
ABC0013999,2021,6,117835.575,256561.62
ABC0013999,2021,7,126211.905,240628.455
ABC0013999,2021,8,137091,239353.62
ABC0013999,2021,9,103691.46,309939.51
ABC0013999,2021,10,169991.685,350249.94
ABC0013999,2021,11,97869.285,305662.53
ABC0013999,2021,12,94619.115,272172.9
ABC0013999,2022,1,203694.675,512749.815
ABC0013999,2022,2,155795.385,408065.055
ABC0013999,2022,3,161652.675,376145.985
ABC0013999,2022,4,185877.27,369369.51
ABC0013999,2022,5,137575.83,263245.02
ABC0013999,2022,6,136627.02,203302.23
ABC0013999,2022,7,NULL,41825.22
ABC0014001,2021,5,NULL,402181.38
ABC0014001,2021,6,NULL,514054.74
ABC0014001,2021,7,NULL,564348.225
ABC0014001,2021,8,NULL,559810.875
ABC0014001,2021,9,NULL,562420.89
ABC0014001,2021,10,NULL,637690.77
ABC0014001,2021,11,NULL,576360.045
ABC0014001,2021,12,NULL,662461.005
ABC0014001,2022,1,520451.34,534980.175
ABC0014001,2022,2,580826.16,599604.945
ABC0014001,2022,3,686210.355,720520.83
ABC0014001,2022,4,589970.415,619074.525
ABC0014001,2022,5,752994.72,776991.105
ABC0014001,2022,6,716274.42,774540.645
ABC0014001,2022,7,NULL,543591.93
ABC0014004,2021,2,NULL,13464
ABC0014004,2021,3,NULL,111108
ABC0014004,2021,4,35563.605,99162.75
ABC0014004,2021,5,70344.3,73948.05
ABC0014004,2021,6,60993.075,66144.375
ABC0014004,2021,7,46248.21,49646.625
ABC0014004,2021,8,35157.645,37181.025
ABC0014004,2021,9,39524.145,43237.5
ABC0014004,2021,10,60560.355,62888.175
ABC0014004,2021,11,60364.005,65642.7
ABC0014004,2021,12,50435.64,54422.925
ABC0014004,2022,1,31336.29,34119.6
ABC0014004,2022,2,36584.355,38319.075
ABC0014004,2022,3,64743.84,68199.915
ABC0014004,2022,4,73308.57,77232
ABC0014004,2022,5,73308.57,60079.5
ABC0014004,2022,6,57218.565,37531.5
ABC0014004,2022,7,NULL,16561.5
ABC0014006,2021,4,2121391.5,0
ABC0014006,2021,5,3177861,0
ABC0014006,2021,6,1675024.5,41471.1
ABC0014006,2021,7,1257636,1407818.4
ABC0014006,2021,8,1012198.5,1133661.3
ABC0014006,2021,9,1208560.5,1353587.25
ABC0014006,2021,10,2707576.5,3032485.5
ABC0014006,2021,11,3197121,3580774.92
ABC0014006,2021,12,3043750.5,3408999.75
ABC0014006,2022,1,2474836.5,2771817.15
ABC0014006,2022,2,2942531.04,3295634.55
ABC0014006,2022,3,3416933.355,3826965.075
ABC0014006,2022,4,4034498.19,2259318.75
ABC0014006,2022,5,2428261.275,2428261.275
ABC0014006,2022,6,927357.855,979680.3
ABC0014006,2022,7,NULL,450635.1
ABC0014011,2021,5,155283.75,NULL
ABC0014011,2021,6,131835.3,NULL
ABC0014011,2021,7,104039.7,NULL
ABC0014011,2021,8,90910.35,NULL
ABC0014011,2021,9,195038.25,NULL
ABC0014011,2021,10,195303.3,NULL
ABC0014011,2021,11,194387.94,NULL
ABC0014011,2021,12,166532.535,NULL
ABC0014011,2022,1,284433.645,NULL
ABC0014011,2022,2,230738.61,NULL
ABC0014011,2022,3,199006.755,NULL
ABC0014011,2022,4,163837.68,NULL
ABC0014011,2022,5,114694.245,NULL
ABC0014011,2022,6,58812.525,NULL
ABC0014011,2022,7,NULL,NULL
ABC0014013,2021,9,14595,0
ABC0014013,2021,10,151096.5,73437
ABC0014013,2021,11,106867.5,145035
ABC0014013,2021,12,152221.5,159817.5
ABC0014013,2022,1,182104.5,191205
ABC0014013,2022,2,236341.5,248170.5
ABC0014013,2022,3,197559,207421.5
ABC0014013,2022,4,148792.5,156237
ABC0014013,2022,5,NULL,162162
ABC0014013,2022,6,NULL,177562.5
ABC0014013,2022,7,NULL,126895.5
ABC0014020,2021,5,NULL,NULL
ABC0014020,2021,6,NULL,NULL
ABC0014020,2021,7,NULL,NULL
ABC0014020,2021,8,NULL,NULL
ABC0014020,2021,9,NULL,NULL
ABC0014020,2021,10,NULL,NULL
ABC0014020,2021,11,NULL,NULL
ABC0014020,2021,12,NULL,NULL
ABC0014020,2022,1,NULL,NULL
ABC0014020,2022,2,NULL,NULL
ABC0014020,2022,3,NULL,NULL
ABC0014020,2022,4,NULL,NULL
ABC0014020,2022,5,NULL,NULL
ABC0014020,2022,6,NULL,NULL
ABC0014020,2022,7,NULL,NULL
ABC0014030,2021,3,NULL,141774.15
ABC0014030,2021,4,NULL,205016.73
ABC0014030,2021,5,NULL,264612.45
ABC0014030,2021,6,NULL,246956.82
ABC0014030,2021,7,NULL,282550.455
ABC0014030,2021,8,NULL,281377.155
ABC0014030,2021,9,NULL,272278.83
ABC0014030,2021,10,NULL,320027.25
ABC0014030,2021,11,115515,370742.925
ABC0014030,2021,12,NULL,307580.475
ABC0014030,2022,1,NULL,299025.855
ABC0014030,2022,2,NULL,256478.685
ABC0014030,2022,3,NULL,291459.285
ABC0014030,2022,4,NULL,254304.24
ABC0014030,2022,5,NULL,330421.74
ABC0014030,2022,6,NULL,302730.09
ABC0014030,2022,7,NULL,187751.19
ABC0014033,2021,6,215360.175,222144.6
ABC0014033,2021,7,197730,292802.82
ABC0014033,2021,8,164736.36,394089.9
ABC0014033,2021,9,344444.415,695468.31
ABC0014033,2021,10,409654.02,407925.615
ABC0014033,2021,11,421926.315,355566.06
ABC0014033,2021,12,338148.675,416387.76
ABC0014033,2022,1,399841.47,479557.53
ABC0014033,2022,2,453733.17,430638.225
ABC0014033,2022,3,486668.58,452882.64
ABC0014033,2022,4,439745.22,499479.345
ABC0014033,2022,5,390995.205,461744.73
ABC0014033,2022,6,417689.01,260682.87
ABC0014033,2022,7,NULL,97616.415
ABC0014068,2021,1,400.02,NULL
ABC0014068,2021,2,4177.26,NULL
ABC0014068,2021,3,3985.965,NULL
ABC0014068,2021,4,5364.39,NULL
ABC0014068,2021,5,5792.97,NULL
ABC0014068,2021,6,5371.455,NULL
ABC0014068,2021,7,5042.955,NULL
ABC0014068,2021,8,4114.485,NULL
ABC0014068,2021,9,5778.72,NULL
ABC0014068,2021,10,5818.635,NULL
ABC0014068,2021,11,3101.565,NULL
ABC0014068,2021,12,5560.185,NULL
ABC0014068,2022,1,4841.565,NULL
ABC0014068,2022,2,4460.175,NULL
ABC0014068,2022,3,5984.4,NULL
ABC0014068,2022,4,6262.92,NULL
ABC0014068,2022,5,5011.5,NULL
ABC0014068,2022,6,3950.115,NULL
ABC0014068,2022,7,NULL,NULL
ABC0014070,2021,10,NULL,4257
ABC0014070,2021,11,37912.5,39907.65
ABC0014070,2021,12,NULL,64582.725
ABC0014070,2022,1,NULL,49871.4
ABC0014070,2022,2,NULL,46823.85
ABC0014070,2022,3,NULL,63666.555
ABC0014070,2022,4,NULL,55146.3
ABC0014070,2022,5,NULL,59682.3
ABC0014070,2022,6,NULL,57661.65
ABC0014070,2022,7,NULL,28551.6
ABC0014077,2021,4,11509.89,9477.15
ABC0014077,2021,5,21546.45,16056
ABC0014077,2021,6,14373.45,13380
ABC0014077,2021,7,10386.225,10080.75
ABC0014077,2021,8,15431.4,15374.625
ABC0014077,2021,9,18926.22,15175.125
ABC0014077,2021,10,19684.425,19026.9
ABC0014077,2021,11,26027.25,25821.3
ABC0014077,2021,12,95232.6,95251.65
ABC0014077,2022,1,17314.065,18182.85
ABC0014077,2022,2,24205.35,25415.625
ABC0014077,2022,3,27450.285,28280.25
ABC0014077,2022,4,20993.22,22007.25
ABC0014077,2022,5,20277.57,20912.625
ABC0014077,2022,6,20676.495,21633.75
ABC0014077,2022,7,NULL,8803.5
ABC0014086,2021,1,NULL,135961.17
ABC0014086,2021,2,NULL,126087.75
ABC0014086,2021,3,NULL,159754.8
ABC0014086,2021,4,NULL,119251.455
ABC0014086,2021,5,NULL,141222.525
ABC0014086,2021,6,NULL,170037.84
ABC0014086,2021,7,NULL,265086.735
ABC0014086,2021,8,NULL,237487.02
ABC0014086,2021,9,255289.275,285276.555
ABC0014086,2021,10,341920.65,359245.005
ABC0014086,2021,11,NULL,350259.465
ABC0014086,2021,12,NULL,422284.035
ABC0014086,2022,1,NULL,292280.505
ABC0014086,2022,2,NULL,326025.48
ABC0014086,2022,3,NULL,384430.5
ABC0014086,2022,4,NULL,388544.55
ABC0014086,2022,5,NULL,325150.08
ABC0014086,2022,6,NULL,292319.25
ABC0014086,2022,7,NULL,220804.38
ABC0014097,2021,5,104341.08,108728.925
ABC0014097,2021,6,172747.86,189330.45
ABC0014097,2021,7,129906.78,139590.405
ABC0014097,2021,8,126694.74,135761.1
ABC0014097,2021,9,184525.47,205591.2
ABC0014097,2021,10,242229.45,252928.8
ABC0014097,2021,11,247911.9,261529.35
ABC0014097,2021,12,253961.1,268468.5
ABC0014097,2022,1,270298.68,284906.475
ABC0014097,2022,2,254122.2,267703.65
ABC0014097,2022,3,280259.1,296582.1
ABC0014097,2022,4,206735.43,220045.275
ABC0014097,2022,5,180862.125,188713.35
ABC0014097,2022,6,NULL,100734.15
ABC0014097,2022,7,NULL,59724.6
ABC0014105,2021,1,36554.37,36754.185
ABC0014105,2021,2,31991.82,34020.6
ABC0014105,2021,3,83376.75,87309.195
ABC0014105,2021,4,72506.13,76214.25
ABC0014105,2021,5,197484.465,209835.885
ABC0014105,2021,6,129611.22,137806.875
ABC0014105,2021,7,117498.66,125115.3
ABC0014105,2021,8,50445,54675
ABC0014105,2021,9,41210.25,95688.3
ABC0014105,2021,10,132843,139647.3
ABC0014105,2021,11,186178.5,196597.8
ABC0014105,2021,12,134856,141598.2
ABC0014105,2022,1,69041.055,72493.05
ABC0014105,2022,2,53975.655,56674.5
ABC0014105,2022,3,NULL,116722.125
ABC0014105,2022,4,NULL,108313.2
ABC0014105,2022,5,NULL,86833.8
ABC0014105,2022,6,NULL,108873.315
ABC0014105,2022,7,NULL,73324.95
ABC0014106,2021,1,NULL,NULL
ABC0014106,2021,2,NULL,NULL
ABC0014106,2021,3,NULL,NULL
ABC0014106,2021,4,NULL,NULL
ABC0014106,2021,5,NULL,NULL
ABC0014106,2021,6,NULL,NULL
ABC0014106,2021,7,NULL,NULL
ABC0014106,2021,8,NULL,NULL
ABC0014106,2021,9,NULL,NULL
ABC0014106,2021,10,NULL,NULL
ABC0014106,2021,11,NULL,NULL
ABC0014106,2021,12,NULL,NULL
ABC0014106,2022,1,NULL,NULL
ABC0014106,2022,2,NULL,NULL
ABC0014106,2022,3,NULL,NULL
ABC0014106,2022,4,NULL,NULL
ABC0014106,2022,5,NULL,NULL
ABC0014106,2022,6,NULL,NULL
ABC0014106,2022,7,NULL,NULL
ABC0014108,2021,6,34609.5,40051.425
ABC0014108,2021,7,91691.085,96275.19
ABC0014108,2021,8,123658.23,129455.355
ABC0014108,2021,9,117848.775,123766.29
ABC0014108,2021,10,179515.515,188669.715
ABC0014108,2021,11,186715.5,196219.47
ABC0014108,2021,12,184572.6,190874.565
ABC0014108,2022,1,179775.585,188765.025
ABC0014108,2022,2,160956.99,168367.65
ABC0014108,2022,3,161893.11,170325
ABC0014108,2022,4,117537.36,123426.45
ABC0014108,2022,5,132874.035,138222.975
ABC0014108,2022,6,NULL,149281.875
ABC0014108,2022,7,NULL,88315.5
ABC0014109,2021,2,NULL,NULL
ABC0014109,2021,3,NULL,NULL
ABC0014109,2021,4,NULL,NULL
ABC0014109,2021,5,NULL,NULL
ABC0014109,2021,6,NULL,NULL
ABC0014109,2021,7,NULL,NULL
ABC0014109,2021,8,NULL,NULL
ABC0014109,2021,9,NULL,NULL
ABC0014109,2021,10,NULL,NULL
ABC0014109,2021,11,NULL,NULL
ABC0014109,2021,12,NULL,NULL
ABC0014109,2022,1,NULL,NULL
ABC0014109,2022,2,NULL,NULL
ABC0014109,2022,3,NULL,NULL
ABC0014109,2022,4,NULL,NULL
ABC0014109,2022,5,NULL,NULL
ABC0014109,2022,6,NULL,NULL
ABC0014109,2022,7,NULL,NULL
ABC0014114,2022,6,NULL,0
ABC0014114,2022,7,NULL,0
ABC0014116,2021,12,NULL,644959.665
ABC0014116,2022,1,NULL,200538.96
ABC0014116,2022,2,NULL,1387697.835
ABC0014116,2022,3,1375309.575,1630289.415
ABC0014116,2022,4,694041.945,831828.99
ABC0014116,2022,5,1075951.005,1319709.525
ABC0014116,2022,6,766883.85,924681.105
ABC0014116,2022,7,NULL,291742.17
ABC0014117,2021,5,NULL,NULL
ABC0014117,2021,6,NULL,NULL
ABC0014117,2021,7,NULL,NULL
ABC0014117,2021,8,NULL,NULL
ABC0014117,2021,9,NULL,NULL
ABC0014117,2021,10,NULL,NULL
ABC0014117,2021,11,NULL,NULL
ABC0014117,2021,12,NULL,NULL
ABC0014117,2022,1,NULL,NULL
ABC0014117,2022,2,NULL,NULL
ABC0014117,2022,3,NULL,NULL
ABC0014117,2022,4,NULL,NULL
ABC0014117,2022,5,NULL,NULL
ABC0014117,2022,6,NULL,NULL
ABC0014117,2022,7,NULL,NULL
ABC0014119,2021,5,NULL,NULL
ABC0014119,2021,6,NULL,NULL
ABC0014119,2021,7,NULL,NULL
ABC0014119,2021,8,NULL,NULL
ABC0014119,2021,9,NULL,NULL
ABC0014119,2021,10,NULL,NULL
ABC0014119,2021,11,NULL,NULL
ABC0014119,2021,12,NULL,NULL
ABC0014119,2022,1,NULL,NULL
ABC0014119,2022,2,NULL,NULL
ABC0014119,2022,3,NULL,NULL
ABC0014119,2022,4,NULL,NULL
ABC0014119,2022,5,NULL,NULL
ABC0014119,2022,6,NULL,NULL
ABC0014119,2022,7,NULL,NULL
ABC0014120,2021,8,48297,0
ABC0014120,2021,9,78415.5,53532.63
ABC0014120,2021,10,94392,102371.895
ABC0014120,2021,11,78331.5,140852.385
ABC0014120,2021,12,95013,125844.375
ABC0014120,2022,1,86227.5,90571.425
ABC0014120,2022,2,109747.5,109747.47
ABC0014120,2022,3,122985,122985.06
ABC0014120,2022,4,83772,83772.57
ABC0014120,2022,5,NULL,123027.075
ABC0014120,2022,6,NULL,147540.855
ABC0014120,2022,7,NULL,82584.915
ABC0014127,2021,9,16992.315,62704.41
ABC0014127,2021,10,35289.645,139408.575
ABC0014127,2021,11,26316.705,169066.185
ABC0014127,2021,12,39658.26,220158.315
ABC0014127,2022,1,47118.39,228009.75
ABC0014127,2022,2,42452.52,216996.225
ABC0014127,2022,3,0,267791.73
ABC0014127,2022,4,0,186160.32
ABC0014127,2022,5,118369.095,241022.805
ABC0014127,2022,6,83182.065,160434.84
ABC0014127,2022,7,NULL,84710.955
ABC0014140,2021,3,NULL,484509.66
ABC0014140,2021,4,NULL,480129.885
ABC0014140,2021,5,506809.875,532285.365
ABC0014140,2021,6,521892.99,550711.635
ABC0014140,2021,7,413070.36,433278.375
ABC0014140,2021,8,257740.575,271014.6
ABC0014140,2021,9,245676.93,258249.075
ABC0014140,2021,10,299243.835,315160.47
ABC0014140,2021,11,345024,353231.7
ABC0014140,2021,12,336747.36,348711.225
ABC0014140,2022,1,205158.495,218234.775
ABC0014140,2022,2,286170.645,291497.175
ABC0014140,2022,3,359646.855,377537.775
ABC0014140,2022,4,297003.855,309641.55
ABC0014140,2022,5,318854.52,328919.715
ABC0014140,2022,6,269381.85,284748.45
ABC0014140,2022,7,NULL,178352.685
ABC0014168,2021,2,NULL,NULL
ABC0014168,2021,3,NULL,NULL
ABC0014168,2021,4,NULL,NULL
ABC0014168,2021,5,NULL,NULL
ABC0014168,2021,6,NULL,NULL
ABC0014168,2021,7,NULL,NULL
ABC0014168,2021,8,NULL,NULL
ABC0014168,2021,9,NULL,NULL
ABC0014168,2021,10,NULL,NULL
ABC0014168,2021,11,NULL,NULL
ABC0014168,2021,12,NULL,NULL
ABC0014168,2022,1,NULL,NULL
ABC0014168,2022,2,NULL,NULL
ABC0014168,2022,3,NULL,NULL
ABC0014168,2022,4,NULL,NULL
ABC0014168,2022,5,NULL,NULL
ABC0014168,2022,6,NULL,NULL
ABC0014168,2022,7,NULL,NULL
ABC0014169,2021,3,NULL,NULL
ABC0014169,2021,4,NULL,NULL
ABC0014169,2021,5,NULL,NULL
ABC0014169,2021,6,NULL,NULL
ABC0014169,2021,7,NULL,NULL
ABC0014169,2021,8,NULL,NULL
ABC0014169,2021,9,NULL,NULL
ABC0014169,2021,10,NULL,NULL
ABC0014169,2021,11,NULL,NULL
ABC0014169,2021,12,NULL,NULL
ABC0014169,2022,1,NULL,NULL
ABC0014169,2022,2,NULL,NULL
ABC0014169,2022,3,NULL,NULL
ABC0014169,2022,4,NULL,NULL
ABC0014169,2022,5,NULL,NULL
ABC0014169,2022,6,NULL,NULL
ABC0014169,2022,7,NULL,NULL
ABC0014178,2021,1,NULL,NULL
ABC0014178,2021,2,NULL,NULL
ABC0014178,2021,3,NULL,NULL
ABC0014178,2021,4,NULL,NULL
ABC0014178,2021,5,NULL,NULL
ABC0014178,2021,6,NULL,NULL
ABC0014178,2021,7,NULL,NULL
ABC0014178,2021,8,NULL,NULL
ABC0014178,2021,9,NULL,NULL
ABC0014178,2021,10,NULL,NULL
ABC0014178,2021,11,NULL,NULL
ABC0014178,2021,12,NULL,NULL
ABC0014178,2022,1,NULL,NULL
ABC0014178,2022,2,NULL,NULL
ABC0014178,2022,3,NULL,NULL
ABC0014178,2022,4,NULL,NULL
ABC0014178,2022,5,NULL,NULL
ABC0014178,2022,6,NULL,NULL
ABC0014178,2022,7,NULL,NULL
ABC0014179,2021,1,NULL,NULL
ABC0014179,2021,2,NULL,NULL
ABC0014179,2021,3,NULL,NULL
ABC0014179,2021,4,NULL,NULL
ABC0014179,2021,5,NULL,NULL
ABC0014179,2021,6,NULL,NULL
ABC0014179,2021,7,NULL,NULL
ABC0014179,2021,8,NULL,NULL
ABC0014179,2021,9,NULL,NULL
ABC0014179,2021,10,NULL,NULL
ABC0014179,2021,11,NULL,NULL
ABC0014179,2021,12,NULL,NULL
